age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
37,2,228598, Some-college,10,0, Handlers-cleaners,1, ?,0,0,0,40,1,0
23,2,349156, HS-grad,9,1, Farming-fishing,0,0,0,0,0,45,0,0
17, ?,246974, 12th,8,1, ?,3,0,0,0,0,30,0,0
66,2,386120, 11th,7,0, Other-service,1,0,0,10605,0,40,0,1
26,2,220678, 5th-6th,3,1, Handlers-cleaners,3,1,1,0,0,40,1,0
41,2,462964, HS-grad,9,1, Exec-managerial,0,0,0,2174,0,50,0,0
19,2,158603, HS-grad,9,1, Handlers-cleaners,0,1,0,0,0,37,0,0
26, ?,167261, HS-grad,9,1, ?,0,0,1,0,0,15,0,0
34,2,412933, 12th,8,0, Transport-moving,1,1,0,0,0,55,0,0
59,0,167027, Some-college,10,1, Adm-clerical,0,0,1,0,0,40,0,0
24,2,194829, HS-grad,9,0, Craft-repair,1,0,0,0,0,45,0,1
47,2,145636, Assoc-voc,11,0, Handlers-cleaners,1,0,0,0,0,48,0,1
57, ?,123632, Bachelors,13,1, ?,0,1,1,0,0,35,0,0
49,2,27614, HS-grad,9,1, Machine-op-inspct,0,0,1,0,0,40,0,0
25,2,324854, Bachelors,13,1, Sales,0,0,1,0,0,40,0,0
37,2,22245, Some-college,10,1, Sales,0,0,0,0,0,40,1,0
31,2,101352, Bachelors,13,1, Exec-managerial,3,0,1,0,0,40,0,0
39, ?,238721, Bachelors,13,1, ?,3,1,1,0,0,40,0,0
22,2,289982, 11th,7,1, Other-service,0,0,1,0,0,40,0,0
23,2,399449, 11th,7,1, Other-service,3,0,1,0,0,40,0,0
39, ?,142804, HS-grad,9,1, ?,4,0,1,0,0,16,0,0
26,2,121427, Bachelors,13,1, Exec-managerial,3,0,1,0,0,40,0,0
41,2,230959, Bachelors,13,1, Adm-clerical,3,2,1,0,0,40,1,0
42,2,191342, Masters,14,0, Prof-specialty,1,2,0,0,0,40,1,1
64,2,285610, 11th,7,1, Machine-op-inspct,0,0,1,0,0,40,0,0
25,2,207369, Some-college,10,1, Exec-managerial,3,0,1,0,0,40,0,0
25,0,80485, Masters,14,1, Exec-managerial,0,0,1,0,0,40,0,0
41,0,33474, Bachelors,13,0, Prof-specialty,1,0,0,0,0,50,0,0
45,2,173658, Some-college,10,1, Sales,4,0,1,0,0,35,0,0
36,0,202207, HS-grad,9,1, Protective-serv,0,0,0,0,0,69,1,1
36,2,174242, Prof-school,15,0, Prof-specialty,1,0,0,7298,0,50,0,1
22,2,349212, Some-college,10,1, Other-service,3,0,1,0,0,20,0,0
17, ?,54978, 7th-8th,4,1, ?,3,0,1,0,0,15,0,0
25,0,81993, Bachelors,13,1, Prof-specialty,3,0,0,0,0,46,0,0
47,2,311395, Some-college,10,1, Machine-op-inspct,0,1,0,0,0,40,0,0
18, ?,149017, 12th,8,1, ?,3,0,0,0,0,10,0,0
34,1,156532, 7th-8th,4,1, Farming-fishing,0,0,0,0,0,50,0,0
44,2,53470, Bachelors,13,1, Other-service,3,0,1,0,0,40,0,0
27,2,212578, Assoc-voc,11,0, Craft-repair,1,0,0,0,1740,40,0,0
25,2,227465, HS-grad,9,1, Craft-repair,3,0,0,0,0,40,0,0
38,2,423605, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,1,0
48,2,149337, Assoc-acdm,12,1, Craft-repair,0,0,0,0,0,55,0,0
27,0,38353, Masters,14,1, Prof-specialty,0,0,0,0,0,40,0,0
30,0,325385, Masters,14,1, Prof-specialty,0,0,0,0,0,50,0,0
17,2,196252, 10th,6,1, Other-service,3,0,0,0,0,16,0,0
35,2,110538, HS-grad,9,0, Other-service,1,0,0,0,0,55,0,0
75,2,71385, HS-grad,9,1, Handlers-cleaners,0,0,1,0,0,20,0,0
34,2,178449, Some-college,10,0, Exec-managerial,1,0,0,3103,0,45,0,1
28,0,366533, Some-college,10,1, Adm-clerical,0,0,1,0,0,40,0,0
38,2,336326, 11th,7,1, Craft-repair,4,0,0,1151,0,40,0,0
23,2,335439, Bachelors,13,1, Sales,0,0,1,0,1741,50,0,0
40,2,184471, Some-college,10,1, Machine-op-inspct,0,0,0,0,0,40,0,0
37,0,133526, Bachelors,13,0, Adm-clerical,1,0,0,0,0,40,0,0
18,2,618808, Some-college,10,1, Adm-clerical,3,0,1,0,0,40,0,0
22,2,408385, 10th,6,1, Handlers-cleaners,3,0,0,0,0,40,0,0
31,2,156192, Some-college,10,0, Craft-repair,1,0,0,0,0,40,0,1
39,2,126569, Some-college,10,0, Adm-clerical,1,0,0,0,0,40,0,1
40,2,300773, Assoc-acdm,12,1, Tech-support,0,0,1,0,0,40,0,0
31,2,152109, HS-grad,9,1, Exec-managerial,0,0,0,0,0,50,0,0
19,2,260275, 11th,7,1, Craft-repair,3,1,0,0,0,40,0,0
17,2,209650, 12th,8,1, Other-service,3,0,0,0,0,20,0,0
73,2,573446, Some-college,10,0, Prof-specialty,1,0,0,0,0,15,0,0
41,2,253189, Some-college,10,0, Craft-repair,1,0,0,0,0,40,0,0
37,2,200426, Some-college,10,1, Other-service,0,0,1,0,0,18,0,0
24,2,109667, Masters,14,1, Adm-clerical,3,0,0,0,0,15,0,0
41, ?,173651, Assoc-acdm,12,0, ?,1,0,0,0,0,99,0,0
34,0,432204, Assoc-acdm,12,0, Other-service,1,0,0,0,0,80,0,0
28,2,252013, Some-college,10,1, Adm-clerical,4,0,1,0,0,45,1,0
68, ?,461484, Some-college,10,0, ?,1,0,0,0,1648,10,0,1
19,2,191889, HS-grad,9,1, Craft-repair,3,0,0,0,0,25,0,0
42,2,112507, 12th,8,0, Transport-moving,1,0,0,0,0,30,0,0
36,2,224531, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,1,1
24, ?,83783, 7th-8th,4,1, ?,0,0,1,0,0,25,0,0
46,1,346783, Prof-school,15,0, Prof-specialty,1,0,0,15024,0,35,1,1
48,0,72896, HS-grad,9,0, Handlers-cleaners,1,0,0,0,0,40,0,0
37,2,171393, HS-grad,9,0, Sales,1,0,0,0,1740,40,0,0
27,2,294931, HS-grad,9,1, Machine-op-inspct,4,0,0,0,0,40,1,0
26,2,198986, HS-grad,9,1, Craft-repair,5,0,0,0,0,40,0,0
19, ?,264767, HS-grad,9,1, ?,3,0,0,0,0,40,0,0
55,1,225623, Some-college,10,0, Farming-fishing,1,0,0,0,0,40,0,0
17, ?,48610, HS-grad,9,1, ?,3,0,0,0,0,14,0,0
57,2,113974, HS-grad,9,1, Adm-clerical,4,0,1,0,0,40,0,0
43,2,334991, Bachelors,13,0, Sales,1,0,0,0,0,50,0,1
24,2,362059, 12th,8,1, Craft-repair,3,0,0,0,0,32,0,0
37,2,389725, HS-grad,9,0, Machine-op-inspct,1,0,0,7298,0,40,0,1
25,2,330774, 9th,5,0, Machine-op-inspct,1,0,0,0,0,40,0,0
33,2,149910, HS-grad,9,0, Machine-op-inspct,2,1,1,0,0,40,0,0
49,1,99401, Some-college,10,0, Exec-managerial,1,0,0,0,0,45,0,0
22,2,104266, Some-college,10,1, Sales,3,0,1,0,0,20,0,0
21,2,136440, Some-college,10,1, Sales,3,2,1,0,0,15,1,0
84,2,65478, HS-grad,9,1, Priv-house-serv,0,0,1,0,0,40,1,0
24,2,56121, 5th-6th,3,0, Farming-fishing,1,0,0,0,0,60,1,0
44,2,143939, Some-college,10,1, Adm-clerical,4,0,1,0,0,40,0,0
44,2,231853, HS-grad,9,0, Handlers-cleaners,1,1,0,0,1902,40,0,1
20,2,267706, HS-grad,9,1, Sales,4,0,1,0,0,38,0,0
37,2,328301, Some-college,10,1, Tech-support,4,0,1,4934,0,60,0,1
30,2,36340, 11th,7,1, Other-service,4,0,1,0,0,35,0,0
19,2,112780, Some-college,10,1, Sales,3,0,1,0,0,20,0,0
51,2,113045, Masters,14,1, Exec-managerial,4,0,0,15020,0,40,0,1
52,2,196504, 7th-8th,4,0, Handlers-cleaners,1,0,0,0,0,40,0,0
50,0,136216, HS-grad,9,1, Other-service,0,0,1,0,0,37,0,0
34,0,158242, Bachelors,13,1, Exec-managerial,0,0,1,0,0,43,0,0
53,2,180062, 7th-8th,4,0, Craft-repair,1,0,0,0,0,40,0,0
39,2,206888, Some-college,10,1, Adm-clerical,0,0,1,0,0,40,0,0
40,2,77370, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,0,1
49,1,349151, HS-grad,9,0, Exec-managerial,1,0,0,3411,0,40,0,0
52,2,113843, Some-college,10,1, Other-service,4,0,1,0,0,45,0,0
48,0,176917, Some-college,10,0, Protective-serv,1,0,0,0,0,40,0,1
58, ?,226078, 11th,7,1, ?,4,1,1,0,0,32,0,0
30,0,177828, Bachelors,13,1, Prof-specialty,0,0,0,0,0,40,0,0
44,2,137304, HS-grad,9,1, Machine-op-inspct,0,1,1,0,0,40,0,0
35,2,138441, Bachelors,13,0, Exec-managerial,1,0,0,0,0,40,0,1
46,2,30840, Bachelors,13,0, Exec-managerial,1,0,0,0,0,50,0,1
42,2,149546, Some-college,10,1, Craft-repair,4,0,0,0,0,30,0,0
29,2,145182, HS-grad,9,1, Protective-serv,3,1,1,0,0,20,0,0
25,0,270379, HS-grad,9,1, Adm-clerical,0,1,1,0,0,40,0,0
18,1,378036, 12th,8,1, Farming-fishing,3,0,0,0,0,10,0,0
19,2,118535, Some-college,10,1, Other-service,3,0,1,0,0,20,0,0
19,2,239057, HS-grad,9,1, Craft-repair,3,0,0,0,0,40,0,0
80,2,107740, HS-grad,9,1, Handlers-cleaners,0,0,0,0,0,30,0,0
61,2,194804, Preschool,1,1, Transport-moving,0,1,0,14344,0,40,0,1
46,1,225065, Bachelors,13,1, Other-service,4,0,1,0,0,45,1,0
27,2,165412, HS-grad,9,1, Adm-clerical,3,0,0,0,0,20,0,0
26,2,211199, 10th,6,1, Craft-repair,0,0,0,0,0,40,0,0
50,0,172962, HS-grad,9,0, Handlers-cleaners,1,0,0,0,0,40,0,0
59,2,190748, HS-grad,9,0, Adm-clerical,2,0,1,0,0,40,0,0
38,0,455379, 12th,8,0, Protective-serv,1,0,0,0,0,56,0,1
28,2,112917, Assoc-voc,11,0, Tech-support,1, ?,0,0,0,40,1,0
34,2,299383, HS-grad,9,1, Craft-repair,0,1,0,0,0,40,0,0
36,2,22245, HS-grad,9,0, Sales,1,0,0,0,0,40,0,1
23,2,49683, Some-college,10,1, Handlers-cleaners,3,0,0,0,0,25,0,0
65,0,32846, Some-college,10,1, Adm-clerical,0,0,1,2964,0,35,0,0
35,2,46947, Some-college,10,1, Adm-clerical,0,0,1,0,0,45,0,0
65,2,165609, HS-grad,9,0, Other-service,1,0,0,0,0,32,0,0
39,2,226894, HS-grad,9,0, Handlers-cleaners,1,1,0,0,0,40,0,0
35,2,143231, Assoc-voc,11,0, Adm-clerical,1,0,0,0,0,44,0,1
33,2,173730, Assoc-voc,11,0, Machine-op-inspct,1,0,0,0,0,40,0,0
32,2,259425, Some-college,10,1, Craft-repair,0,0,0,0,0,40,0,0
36,2,168747, Bachelors,13,1, Transport-moving,0,0,0,0,0,40,0,0
18, ?,210652, HS-grad,9,1, ?,3,0,0,0,0,15,0,0
25,2,40915, Bachelors,13,1, Prof-specialty,0,0,1,0,0,40,0,0
32,2,180303, Some-college,10,0, Exec-managerial,1,2,0,0,0,70,1,0
49,2,182541, 10th,6,0, Handlers-cleaners,1,0,0,0,1485,40,0,1
29,2,67306, HS-grad,9,1, Adm-clerical,4,1,1,0,0,40,0,0
20, ?,38032, HS-grad,9,1, ?,0,0,1,0,0,40,0,0
44,0,257395, Some-college,10,0, Prof-specialty,1,0,0,0,0,40,0,1
29,2,29261, Assoc-voc,11,1, Machine-op-inspct,0,0,0,0,0,50,0,0
19,2,205977, Some-college,10,0, Adm-clerical,5,0,1,0,0,20,0,0
22, ?,216639, Some-college,10,1, ?,0,0,1,0,1974,40,0,0
17,2,134768, 11th,7,1, Sales,3,0,1,0,0,20,0,0
49,2,32184, HS-grad,9,1, Sales,0,0,1,0,0,36,0,0
23,2,138037, Bachelors,13,1, Prof-specialty,3,0,0,0,1590,50,0,0
49,2,174426, Some-college,10,0, Sales,1,0,0,0,1977,50,0,1
45,2,50162, Some-college,10,0, Exec-managerial,1,0,0,0,0,40,0,0
49,0,193998, Some-college,10,1, Craft-repair,0,1,0,0,0,40,0,0
47,1,187901, Prof-school,15,0, Prof-specialty,1,0,0,0,0,50,0,1
56,2,82050, 11th,7,0, Machine-op-inspct,1,0,0,7298,0,40,0,1
18, ?,20057, Some-college,10,1, ?,0,2,1,0,0,16,0,0
35,2,144200, HS-grad,9,1, Handlers-cleaners,5, ?,0,0,0,25,1,0
80,1,29441, 7th-8th,4,1, Farming-fishing,4,0,0,0,0,15,0,0
65,2,195695, HS-grad,9,1, Adm-clerical,0,0,1,0,0,40,0,0
51,2,274502, Some-college,10,1, Other-service,4,0,1,0,0,25,0,0
76, ?,239900, HS-grad,9,1, ?,0,0,1,0,0,3,0,0
22,2,191954, Assoc-voc,11,1, Sales,3,0,0,0,0,45,0,0
33,2,172304, Assoc-voc,11,0, Craft-repair,1,0,0,0,0,50,0,1
44,0,174575, Masters,14,0, Prof-specialty,1,0,0,7688,0,40,0,1
20,2,325744, Some-college,10,1, Sales,5,0,0,0,0,40,0,0
43,2,26252, Some-college,10,1, Other-service,4,1,1,0,0,36,0,0
57,2,176904, 11th,7,0, Handlers-cleaners,1,0,0,0,0,40,0,0
37,1,504871, Some-college,10,0, Craft-repair,1,0,0,0,0,40,0,0
28,1,141702, HS-grad,9,1, Sales,0,0,0,0,0,60,0,0
30,2,399088, Bachelors,13,1, Prof-specialty,4,0,1,0,0,50,0,0
32,0,409282, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,0,0
59,2,532969, HS-grad,9,0, Other-service,5,0,0,0,0,40,1,0
21, ?,213366, Some-college,10,1, ?,3,0,1,0,0,38,0,0
36,2,188888, 12th,8,1, Handlers-cleaners,3,0,0,0,0,40,0,0
38,2,24126, Some-college,10,1, Exec-managerial,0,0,1,0,0,40,0,0
61,1,151369, Masters,14,0, Prof-specialty,1,0,0,99999,0,30,0,1
18,2,115759, HS-grad,9,1, Sales,0,0,1,0,0,35,0,0
59,1,171355, Masters,14,1, Prof-specialty,4,0,0,0,0,55,0,0
18,2,310175, 12th,8,1, Other-service,3,0,1,0,0,12,0,0
44,2,216116, HS-grad,9,1, Adm-clerical,4,1,1,0,0,40,1,0
23,2,204141, Some-college,10,1, Adm-clerical,3,0,0,0,0,40,0,0
44,2,212894, 10th,6,0, Machine-op-inspct,1,0,0,0,0,40,1,0
49,2,120121, Doctorate,16,0, Prof-specialty,1,0,0,7688,0,45,0,1
59,1,190997, 10th,6,0, Exec-managerial,1,0,0,0,0,36,0,0
36,2,224566, Bachelors,13,1, Prof-specialty,0,0,0,99999,0,45,0,1
30,2,235847, Bachelors,13,1, Other-service,3,0,1,0,0,24,0,0
56, ?,124319, Masters,14,0, ?,1,0,0,0,0,40,0,1
27,2,193807, HS-grad,9,1, Craft-repair,0,0,0,0,1741,40,0,0
69,1,215926, 7th-8th,4,0, Other-service,1,0,0,0,0,35,0,0
19, ?,455665, HS-grad,9,1, ?,3,0,0,0,0,44,0,0
36,2,36423, Some-college,10,0, Adm-clerical,1,0,0,0,0,60,0,0
42,2,32878, Bachelors,13,0, Prof-specialty,1,0,0,99999,0,42,0,1
25,2,96862, HS-grad,9,1, Adm-clerical,3,0,1,2174,0,40,0,0
17,2,187879, 9th,5,1, Other-service,0,0,0,0,0,50,0,0
40,0,36296, Bachelors,13,0, Prof-specialty,1,0,0,0,0,50,0,1
40,2,75615, HS-grad,9,0, Sales,1,1,0,0,0,43,0,0
17,2,168807, 10th,6,1, Other-service,3,0,0,0,0,25,0,0
24,0,161783, Bachelors,13,1, Transport-moving,0,1,0,0,0,40, ?,0
40,0,13492, HS-grad,9,0, Protective-serv,1,1,0,0,0,84,0,0
65,2,119769, HS-grad,9,1, Priv-house-serv,4,1,1,0,0,20,0,0
38,2,313914, Bachelors,13,1, Farming-fishing,4,0,1,0,0,45,0,0
33,2,172584, HS-grad,9,1, Adm-clerical,0,0,1,0,1590,50,0,0
28,2,112425, Bachelors,13,1, Tech-support,0,0,1,0,0,40,0,0
22,2,157783, HS-grad,9,0, Other-service,1,2,0,0,0,35,1,0
34,2,356882, HS-grad,9,0, Tech-support,1,0,0,0,0,40,0,0
61,2,156852, Assoc-voc,11,1, Tech-support,4,0,1,0,0,8,0,0
63,1,175177, Prof-school,15,0, Prof-specialty,1,0,0,0,0,35,0,1
28,2,425127, 9th,5,0, Other-service,5,0,1,0,0,35,0,0
30,0,99761, Assoc-voc,11,1, Adm-clerical,3,0,1,0,0,40,0,0
36,2,272950, Bachelors,13,0, Sales,1,0,0,0,0,50,0,1
43,1,174295, 11th,7,0, Other-service,1,0,0,0,0,40,0,0
24,0,157678, HS-grad,9,1, Machine-op-inspct,4,0,1,2036,0,42,0,0
52,2,186224, HS-grad,9,0, Transport-moving,1,0,0,0,0,40,0,0
17,2,142587, 11th,7,1, Sales,3,0,1,0,0,10,0,0
46,2,131091, Masters,14,0, Exec-managerial,1,0,0,0,0,50,0,1
43,1,71269, Bachelors,13,0, Sales,1,0,0,0,0,40,0,1
54,2,311551, Some-college,10,1, Exec-managerial,4,0,0,0,0,60,0,0
22,1,171041, Bachelors,13,1, Handlers-cleaners,3,0,0,0,0,40,0,0
42,1,140915, HS-grad,9,0, Sales,1,2,0,0,0,60,1,0
46,2,41223, Some-college,10,0, Adm-clerical,1,0,0,0,0,40,0,1
46,1,292569, Bachelors,13,0, Tech-support,1,0,0,7298,0,65,0,1
44,2,132921, Assoc-acdm,12,1, Prof-specialty,0,0,1,0,0,36,0,0
59,1,177271, Prof-school,15,0, Exec-managerial,1,0,0,99999,0,84,0,1
58,1,314482, HS-grad,9,0, Exec-managerial,1,0,0,0,0,40,0,1
36,2,310531, 10th,6,1, Handlers-cleaners,4,1,0,0,0,40,0,0
29,2,145490, 11th,7,0, Other-service,1,0,0,0,0,40,0,0
61,2,181200, HS-grad,9,1, Transport-moving,0,0,0,0,1564,40,0,1
29,2,152951, Prof-school,15,0, Prof-specialty,1,0,0,0,0,50,1,1
40,2,85668, 7th-8th,4,0, Craft-repair,1,0,0,0,0,60,0,0
30,2,316606, Bachelors,13,1, Prof-specialty,0,0,1,0,2339,50,0,0
38,2,220694, Masters,14,0, Exec-managerial,1,0,0,0,0,50,0,1
24,2,408585, 7th-8th,4,0, Farming-fishing,3,0,1,0,0,45,1,0
42,0,36699, Some-college,10,0, Adm-clerical,1,0,0,0,0,40,0,0
50,2,104280, Some-college,10,0, Other-service,1,0,0,0,0,40,0,1
29,2,97254, 11th,7,1, Sales,0,1,0,4101,0,40,0,0
35,2,186420, Bachelors,13,1, Exec-managerial,0,0,1,0,0,55,0,0
44,2,112482, Masters,14,0, Exec-managerial,1,0,0,0,0,55,0,1
54,2,317733, Doctorate,16,1, Tech-support,4,0,0,0,2472,40,0,1
56,2,235136, 7th-8th,4,0, Adm-clerical,1,0,0,0,0,40,1,0
29,2,229729, Bachelors,13,0, Other-service,1,0,0,0,0,40,0,0
66,2,46677, Some-college,10,1, Other-service,4,1,1,0,0,20,0,0
48,0,277946, Some-college,10,0, Craft-repair,1,0,0,0,0,40,0,1
46,2,263727, Some-college,10,0, Exec-managerial,1,0,0,0,0,60,0,1
32,2,74501, Masters,14,1, Sales,3,0,1,0,0,50,0,0
34,2,143776, Masters,14,1, Prof-specialty,0,1,0,0,0,45, ?,1
69,2,179130, HS-grad,9,1, Sales,5,0,1,0,0,38,0,0
23,0,386568, Some-college,10,1, Prof-specialty,0,0,1,0,0,20,0,0
22,2,413110, HS-grad,9,1, Other-service,5,1,1,0,0,15,0,0
45,2,72618, Assoc-voc,11,1, Exec-managerial,0,0,0,0,0,60,0,0
45,2,102288, Some-college,10,1, Adm-clerical,0,0,1,0,0,40,0,0
47,1,321851, Assoc-voc,11,1, Exec-managerial,4,0,1,0,0,40,0,0
32,2,180871, 11th,7,0, Craft-repair,1,0,0,0,0,40,0,1
25,2,124483, Bachelors,13,1, Prof-specialty,0,2,0,0,0,50,1,0
43,2,72791, Some-college,10,0, Craft-repair,1,1,0,5178,0,40,0,1
47,0,263215, Bachelors,13,0, Adm-clerical,1,0,0,0,0,80,0,0
34,0,207668, Masters,14,0, Prof-specialty,1,0,0,0,0,41,0,1
30,2,198953, Bachelors,13,1, Exec-managerial,0,1,1,0,0,40,0,0
48,2,38819, Masters,14,0, Prof-specialty,1,0,0,0,0,75,0,0
43,2,107306, Some-college,10,1, Craft-repair,0,0,0,0,0,55,1,0
20,2,161962, Some-college,10,1, Adm-clerical,3,0,1,0,0,16,0,0
83,2,192305, Some-college,10,1, Prof-specialty,4,0,1,0,0,20,0,0
42,2,449925, Bachelors,13,1, Sales,0,0,0,0,0,40,0,1
42,0,131167, Masters,14,1, Prof-specialty,0,0,1,0,0,45,0,0
30,0,268482, Some-college,10,1, Craft-repair,3,0,0,0,0,40,0,0
34,0,103642, HS-grad,9,0, Other-service,1,0,0,0,1651,40,0,0
43,2,201723, HS-grad,9,0, Other-service,1,0,0,0,0,40,0,0
53,2,186224, Assoc-voc,11,1, Exec-managerial,0,0,0,0,0,35,0,0
39,1,139703, Some-college,10,1, Prof-specialty,0,1,1,0,0,48,0,1
33,2,397995, Bachelors,13,1, Prof-specialty,0,0,0,0,0,40,0,0
52,2,259323, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,0,1
18,0,427515, HS-grad,9,1, Adm-clerical,3,1,1,0,0,20,0,0
21, ?,187937, Some-college,10,1, ?,5,0,1,0,0,52,0,0
34,2,177437, 10th,6,0, Transport-moving,1,0,0,0,0,60,0,0
32,2,162442, Bachelors,13,1, Exec-managerial,0,0,1,0,0,60,0,0
48,2,83407, Masters,14,0, Prof-specialty,1,0,0,0,0,50,0,1
61, ?,265201, Some-college,10,0, ?,1,0,0,0,0,14,0,0
19,2,109005, Some-college,10,1, Sales,3,0,1,0,0,20,0,0
55,0,56915, HS-grad,9,1, Exec-managerial,4,1,0,0,0,8,0,0
37,2,210830, Assoc-voc,11,1, Prof-specialty,4,0,1,0,0,38,0,0
24,2,194848, Bachelors,13,1, Tech-support,3,0,0,0,0,40,0,0
39,2,109351, Assoc-voc,11,1, Adm-clerical,0,0,1,0,0,40,0,0
39,2,105813, HS-grad,9,0, Craft-repair,1,0,0,3908,0,72,0,0
32,2,123430, HS-grad,9,0, Farming-fishing,1,0,0,0,0,65,0,0
44,2,105896, Bachelors,13,1, Prof-specialty,0,0,1,0,0,36,0,0
35,1,135020, Bachelors,13,0, Sales,1,0,0,0,0,40,1,0
27,2,136077, HS-grad,9,1, Exec-managerial,0,0,0,0,0,48,0,0
18,2,151463, 11th,7,1, Craft-repair,3,0,0,0,0,20,0,0
43,2,73333, Some-college,10,1, Exec-managerial,0,0,1,2174,0,40,0,0
51,0,43705, Masters,14,0, Prof-specialty,1,0,0,0,0,54,0,1
26,2,320465, HS-grad,9,1, Other-service,0,1,0,0,0,40,0,0
23,2,237811, Some-college,10,1, Adm-clerical,4,1,1,0,0,40,1,0
41,0,190910, HS-grad,9,0, Farming-fishing,5,0,0,0,0,40,0,0
33,1,348326, HS-grad,9,0, Transport-moving,1,0,0,0,0,50,0,0
41,2,163287, HS-grad,9,0, Sales,1,0,0,0,0,62,0,0
31,2,97723, Assoc-acdm,12,0, Craft-repair,1,0,0,0,0,40,0,1
56,0,160383, 10th,6,1, Other-service,0,0,1,0,0,37,0,0
39,0,263690, Masters,14,0, Other-service,1,1,0,3137,0,40,1,0
42,2,278926, Some-college,10,1, Exec-managerial,0,0,1,0,0,40,0,0
33,2,189017, 12th,8,0, Handlers-cleaners,1,0,0,0,0,40,0,0
22,2,87546, HS-grad,9,0, Machine-op-inspct,2,0,1,0,0,40,0,0
23,0,145112, Bachelors,13,1, Prof-specialty,3,0,1,0,0,43,0,0
55,2,107308, Assoc-voc,11,0, Machine-op-inspct,1,0,0,0,0,40,0,0
79,0,132668, HS-grad,9,0, Sales,1,0,0,0,0,15,0,0
47,2,175600, HS-grad,9,0, Craft-repair,1,0,0,0,0,40,0,0
51,2,176608, HS-grad,9,0, Machine-op-inspct,2,0,1,0,0,40,0,0
37,2,217054, HS-grad,9,1, Adm-clerical,0,0,0,0,0,40,0,0
47,0,244813, HS-grad,9,0, Exec-managerial,1,0,0,0,0,40,0,0
44,2,77373, Bachelors,13,0, Exec-managerial,1,0,0,0,0,50,0,1
41,2,135823, Assoc-voc,11,0, Prof-specialty,1,0,0,0,0,40,0,0
56,2,174864, Bachelors,13,1, Exec-managerial,4,0,0,0,0,45,0,1
45,2,121676, Some-college,10,0, Prof-specialty,2,0,1,0,0,36,0,1
38,2,108140, HS-grad,9,0, Craft-repair,1,0,0,0,0,50,0,1
46,2,185041, Some-college,10,0, Exec-managerial,1,0,0,0,1902,50,0,1
47,1,144579, Bachelors,13,0, Exec-managerial,1,0,0,0,0,90,0,0
26,2,143280, HS-grad,9,1, Adm-clerical,5,0,1,0,0,40,0,0
41,2,242804, HS-grad,9,0, Transport-moving,1,0,0,0,0,40,0,1
48,2,156926, Bachelors,13,0, Sales,1,0,0,0,0,45,0,1
55,1,103948, Assoc-voc,11,0, Exec-managerial,1,0,0,0,0,60,0,0
28,2,249720, Some-college,10,0, Prof-specialty,1,0,0,0,0,40,0,0
52,2,203635, Bachelors,13,0, Exec-managerial,1,0,0,0,1902,65,0,1
31,2,136721, HS-grad,9,1, Machine-op-inspct,0,0,1,0,0,40,0,0
27,2,114865, HS-grad,9,1, Craft-repair,0,0,0,0,0,45,0,0
23,2,166517, HS-grad,9,0, Adm-clerical,1,0,0,0,0,40,0,0
27,2,96219, Bachelors,13,1, Exec-managerial,5,0,1,0,0,40,0,0
48,2,236197, 12th,8,1, Handlers-cleaners,0,2,0,0,0,40,1,0
39,2,357118, Bachelors,13,1, Exec-managerial,0,0,1,0,1974,40,0,0
25,2,193787, Bachelors,13,0, Sales,2,0,1,0,0,45,0,0
27,2,607658, Bachelors,13,1, Sales,0,0,1,0,0,40,0,0
64,0,47298, Doctorate,16,0, Protective-serv,1,0,0,0,0,45,0,1
55,0,258121, Prof-school,15,0, Prof-specialty,1,0,0,0,1902,40,0,1
46,2,411037, 10th,6,1, Sales,4,0,1,0,0,35,0,0
23,2,228724, Some-college,10,1, Prof-specialty,0,0,0,0,0,20,0,0
28,2,179008, HS-grad,9,0, Transport-moving,1,0,0,0,0,48,0,0
37,2,422933, Masters,14,1, Exec-managerial,3,0,0,0,0,40,0,1
27,2,32452, Masters,14,0, Adm-clerical,2,0,1,0,0,20,0,1
35,2,54363, Assoc-acdm,12,0, Exec-managerial,1,0,0,0,0,50,0,1
35,2,113397, HS-grad,9,0, Sales,1,0,0,0,0,45,1,0
45,2,159080, HS-grad,9,0, Adm-clerical,3,0,1,0,0,15,0,0
59,0,354948, Bachelors,13,0, Prof-specialty,1,0,0,3103,0,40,0,1
31,2,162572, Bachelors,13,0, Sales,1,0,0,15024,0,60,0,1
35,2,108140, HS-grad,9,1, Craft-repair,0,0,0,0,0,40,0,0
58,2,126104, 10th,6,1, Other-service,4,0,1,0,0,65,0,0
41,2,145522, Bachelors,13,1, Prof-specialty,0,0,1,0,0,45,0,0
20,2,61777, Some-college,10,1, Sales,0,0,0,0,0,30,0,0
39,2,139057, Prof-school,15,0, Prof-specialty,1,2,0,0,0,38,1,0
31,2,113129, HS-grad,9,0, Sales,1,0,0,0,0,40,0,0
27,2,202062, Bachelors,13,1, Prof-specialty,3,1,0,0,0,40,0,0
34,2,31341, HS-grad,9,1, Adm-clerical,4,0,1,0,0,40,0,0
